,FCR,Length,method,Thresholding_type
494,0.017261219792865323,6.457533249501274,ACP,T-pos
495,0.12479201331114809,1.2951836768342293,SCOP,T-test
496,0.013333333333333308,4.807731754084206,OCP,T-test
497,0.00666666666666671,8.337984504671946,ACP,T-test
498,0.0,0.6572290825746132,SCOP,T-cal
499,0.0,4.807731754084206,OCP,T-cal
500,0.0,16.953079388415404,ACP,T-cal
501,0.10564663023679421,1.244564101319351,SCOP,T-pos
502,0.012773722627737238,4.807731754084206,OCP,T-pos
503,0.007299270072992692,8.952305712055509,ACP,T-pos
504,0.09816971713810319,0.8537101039574907,SCOP,T-test
505,0.018333333333333313,4.584621778641341,OCP,T-test
506,0.011666666666666714,8.291249693916903,ACP,T-test
507,0.07638888888888884,1.0087640589385163,SCOP,T-cal
508,0.017421602787456414,4.584621778641341,OCP,T-cal
509,0.010452961672473893,11.276627492931096,ACP,T-cal
510,0.09170305676855894,1.5127498175271268,SCOP,T-pos
511,0.029720279720279685,4.584621778641341,OCP,T-pos
512,0.0174825174825175,5.832507623941485,ACP,T-pos
513,0.07986688851913482,1.0164563617601963,SCOP,T-test
514,0.023333333333333317,4.555563139731036,OCP,T-test
515,0.00666666666666671,8.783840639970762,ACP,T-test
516,0.07801418439716312,1.0803091058258818,SCOP,T-cal
517,0.007117437722419906,4.555563139731036,OCP,T-cal
518,0.0,11.83099223314996,ACP,T-cal
519,0.06872370266479666,1.1621616592102468,SCOP,T-pos
520,0.021067415730337102,4.555563139731036,OCP,T-pos
521,0.005617977528089901,8.056244722961186,ACP,T-pos
522,0.11813643926788686,1.5928696346614002,SCOP,T-test
523,0.030000000000000027,4.500337930522381,OCP,T-test
524,0.013333333333333308,7.955492266400572,ACP,T-test
525,0.12121212121212122,1.6517508635469,SCOP,T-cal
526,0.030360531309297945,4.500337930522381,OCP,T-cal
527,0.011385199240986688,8.23261287460229,ACP,T-cal
528,0.10070108349267048,2.9638026811516895,SCOP,T-pos
529,0.056122448979591844,4.500337930522381,OCP,T-pos
530,0.04655612244897955,5.098200718547099,ACP,T-pos
531,0.08485856905158073,1.3980997760869573,SCOP,T-test
532,0.015000000000000013,4.763218859655711,OCP,T-test
533,0.0033333333333332993,8.941516162934636,ACP,T-test
534,0.0888208269525268,1.3893250774902302,SCOP,T-cal
535,0.015337423312883458,4.763218859655711,OCP,T-cal
536,0.0030674846625766694,8.610340165938394,ACP,T-cal
537,0.09703504043126687,2.373855882944164,SCOP,T-pos
538,0.052596089008766,4.763218859655711,OCP,T-pos
539,0.039109912339851616,5.523056057845763,ACP,T-pos
540,0.07986688851913482,0.8087706018936577,SCOP,T-test
541,0.013333333333333308,4.43832306922626,OCP,T-test
542,0.008333333333333304,7.602505686945022,ACP,T-test
543,0.07539682539682535,0.9925944655216076,SCOP,T-cal
544,0.003984063745019917,4.43832306922626,OCP,T-cal
545,0.003984063745019917,10.361898462727432,ACP,T-cal
546,0.07526881720430112,0.8188423448046103,SCOP,T-pos
547,0.012567324955116699,4.43832306922626,OCP,T-pos
548,0.0053859964093356805,7.72375133235123,ACP,T-pos
549,0.08319467554076543,1.4483415958112196,SCOP,T-test
550,0.02833333333333332,4.428241966498405,OCP,T-test
551,0.01666666666666672,7.992617549849851,ACP,T-test
552,0.05543710021321957,1.6578829816614864,SCOP,T-cal
553,0.02564102564102566,4.428241966498405,OCP,T-cal
554,0.014957264957264904,8.46649062374131,ACP,T-cal
555,0.08401400233372225,1.410897600623915,SCOP,T-pos
556,0.031542056074766345,4.428241966498405,OCP,T-pos
557,0.0210280373831776,6.493676287626569,ACP,T-pos
558,0.10981697171381033,1.0112292147031232,SCOP,T-test
559,0.02833333333333332,4.415453962884671,OCP,T-test
560,0.013333333333333308,8.39918689852237,ACP,T-test
561,0.11970534069981587,0.987806177986055,SCOP,T-cal
562,0.02583025830258301,4.415453962884671,OCP,T-cal
563,0.01291512915129156,8.577313638028738,ACP,T-cal
564,0.11866028708133969,0.9892820789899611,SCOP,T-pos
565,0.036398467432950166,4.415453962884671,OCP,T-pos
566,0.01819923371647514,6.597654873778758,ACP,T-pos
567,0.14309484193011646,0.8828300013867082,SCOP,T-test
568,0.025000000000000022,4.699249157407442,OCP,T-test
569,0.011666666666666714,8.543979066661148,ACP,T-test
570,0.14835164835164838,0.9644193996866242,SCOP,T-cal
571,0.016528925619834656,4.699249157407442,OCP,T-cal
572,0.0055096418732781816,10.687533209024194,ACP,T-cal
573,0.0933403251179864,4.250551944389887,SCOP,T-pos
574,0.07660020986358862,4.699249157407442,OCP,T-pos
575,0.07240293809024134,4.835592648859593,ACP,T-pos
576,0.1014975041597338,0.6489223987696863,SCOP,T-test
577,0.015000000000000013,4.7495462720590576,OCP,T-test
578,0.0016666666666667052,8.554938751959169,ACP,T-test
579,0.09239130434782605,0.7015914290265222,SCOP,T-cal
580,0.005464480874316946,4.7495462720590576,OCP,T-cal
581,0.0,12.171515300743398,ACP,T-cal
582,0.09166666666666667,0.6632041293627381,SCOP,T-pos
583,0.008368200836820106,4.7495462720590576,OCP,T-pos
584,0.0,11.908478731865834,ACP,T-pos
585,0.08153078202995012,1.2457722558095392,SCOP,T-test
586,0.021666666666666612,4.35329929456849,OCP,T-test
587,0.00666666666666671,8.486416443821955,ACP,T-test
588,0.07765151515151514,1.2583853982036937,SCOP,T-cal
589,0.018975332068311146,4.35329929456849,OCP,T-cal
590,0.005692599620493399,8.904732580602612,ACP,T-cal
591,0.07557117750439368,1.247603803875701,SCOP,T-pos
592,0.017605633802816878,4.35329929456849,OCP,T-pos
593,0.005281690140845119,8.5952054552245,ACP,T-pos
594,0.129783693843594,1.135852631692822,SCOP,T-test
595,0.023333333333333317,4.444521916823015,OCP,T-test
596,0.013333333333333308,8.318725790437405,ACP,T-test
597,0.13054830287206265,1.202653489175376,SCOP,T-cal
598,0.020942408376963373,4.444521916823015,OCP,T-cal
599,0.010471204188481686,10.152856381351766,ACP,T-cal
600,0.1269674711437565,1.1014354663128887,SCOP,T-pos
601,0.0357142857142857,4.444521916823015,OCP,T-pos
602,0.018907563025210128,6.664750217709088,ACP,T-pos
603,0.07820299500831951,0.5857870934927085,SCOP,T-test
604,0.020000000000000018,4.4888900967625975,OCP,T-test
605,0.00666666666666671,7.9531592044081645,ACP,T-test
606,0.039215686274509776,0.5451353603773448,SCOP,T-cal
607,0.006578947368421018,4.4888900967625975,OCP,T-cal
608,0.0,12.796272224474166,ACP,T-cal
609,0.11104405552202778,3.1264602401520922,SCOP,T-pos
610,0.05434782608695654,4.4888900967625975,OCP,T-pos
611,0.047705314009661826,4.924259828348729,ACP,T-pos
612,0.09650582362728788,0.9690811756142185,SCOP,T-test
613,0.01666666666666672,4.622031943603943,OCP,T-test
614,0.0033333333333332993,8.53162410240579,ACP,T-test
615,0.12812500000000004,0.9693559688383278,SCOP,T-cal
616,0.01567398119122254,4.622031943603943,OCP,T-cal
617,0.0031347962382445305,11.32160238896408,ACP,T-cal
618,0.09769335142469471,0.9678891530600382,SCOP,T-pos
619,0.01902173913043481,4.622031943603943,OCP,T-pos
620,0.006793478260869512,7.709497544336767,ACP,T-pos
621,0.08485856905158073,1.0743467252762993,SCOP,T-test
622,0.015000000000000013,4.471421157184984,OCP,T-test
623,0.00666666666666671,8.4160214049269,ACP,T-test
624,0.06490384615384615,1.2426024054341527,SCOP,T-cal
625,0.009638554216867434,4.471421157184984,OCP,T-cal
626,0.002409638554216831,10.376127487693747,ACP,T-cal
627,0.09326923076923077,1.1096682283255752,SCOP,T-pos
628,0.024061597690086645,4.471421157184984,OCP,T-pos
629,0.01443695861405192,6.431869714996034,ACP,T-pos
630,0.11480865224625625,0.814136580497129,SCOP,T-test
631,0.013333333333333308,4.518627804813207,OCP,T-test
632,0.0050000000000000044,8.035473811066892,ACP,T-test
633,0.12765957446808507,0.33250681870606447,SCOP,T-cal
634,0.0,4.518627804813207,OCP,T-cal
635,0.0,15.630231596832209,ACP,T-cal
636,0.0918888258650028,3.516252128782422,SCOP,T-pos
637,0.05107832009080593,4.518627804813207,OCP,T-pos
638,0.04824063564131664,4.751052063034443,ACP,T-pos
639,0.10981697171381033,0.8617205174195783,SCOP,T-test
640,0.02833333333333332,4.282352094275993,OCP,T-test
641,0.011666666666666714,8.05572587539628,ACP,T-test
642,0.10357142857142854,1.0069109390553532,SCOP,T-cal
643,0.021505376344086002,4.282352094275993,OCP,T-cal
644,0.010752688172043001,11.186238933510962,ACP,T-cal
645,0.12562455389007854,2.4205735246676423,SCOP,T-pos
646,0.0535714285714286,4.282352094275993,OCP,T-pos
647,0.03857142857142859,5.212696487207984,ACP,T-pos
648,0.10648918469217972,0.7117902443214332,SCOP,T-test
649,0.02833333333333332,4.567494318948525,OCP,T-test
650,0.015000000000000013,8.298580378112671,ACP,T-test
651,0.10659898477157359,0.7569252233237155,SCOP,T-cal
652,0.015306122448979553,4.567494318948525,OCP,T-cal
653,0.0,12.628314883057293,ACP,T-cal
654,0.11864406779661019,0.6313564548672109,SCOP,T-pos
655,0.027600849256900206,4.567494318948525,OCP,T-pos
656,0.014861995753715496,10.130665096590008,ACP,T-pos
657,0.0765391014975042,1.0636629495525638,SCOP,T-test
658,0.013333333333333308,4.439261882716077,OCP,T-test
659,0.0050000000000000044,7.580490019742686,ACP,T-test
660,0.6,0.019907532632485923,SCOP,T-cal
661,0.0,4.439261882716077,OCP,T-cal
662,0.0,20.502433100063985,ACP,T-cal
